Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3OrqExOwr13y6UCI1LGhA4,"I Will Always Think of You","BoJack Horseman (Music from the Netflix Original Series)","Jane Krakowski,Colman Domingo",2017-09-08,82146,48,g67f3jh6yh9zz6intmi4rh3nk,2024-07-07T22:57:12Z,"","Lakeshore Records",0.519,0.181,5,-9.982,1,0.0795,0.944,0,0.0887,0.488,165.316,3
27mgDrExPa3obPAYXd3yQg,"Square Dance","The Eminem Show","Eminem",2002-05-26,323720,60,g67f3jh6yh9zz6intmi4rh3nk,2024-07-07T23:05:52Z,"rap,hip-hop","Aftermath",0.763,0.675,5,-1.797,0,0.223,0.0307,0,0.0876,0.724,82,4
69Ej1xrGjOcHvIMtMKxK0G,"Dile","The Last Don","Don Omar",2003-01-01,204600,82,g67f3jh6yh9zz6intmi4rh3nk,2024-07-07T23:07:01Z,"reggaeton,urbano latino","UMLE - Machete",0.822,0.713,9,-7.501,1,0.122,0.186,0.00013,0.0431,0.714,94.034,4
2Z8WuEywRWYTKe1NybPQEW,"Ride","Blurryface","Twenty One Pilots",2015-05-15,214506,81,g67f3jh6yh9zz6intmi4rh3nk,2024-07-07T23:11:17Z,"","Fueled By Ramen",0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,4
5A2baHJCFwwewI5z0zkXdo,"Całe Lata","1-800-OŚWIECENIE","Taco Hemingway,Dawid Podsiadło,@atutowy",2023-09-21,237217,56,g67f3jh6yh9zz6intmi4rh3nk,2024-07-08T20:49:39Z,"","2020",0.674,0.552,2,-9.029,0,0.0559,0.203,0,0.277,0.68,147.995,4
0H2TPGfJ7RZl6tIRCaKMFF,"Nostalgia","Szprycer","Taco Hemingway",2017-08-25,229186,60,g67f3jh6yh9zz6intmi4rh3nk,2024-07-08T21:12:10Z,"","Taco Corp",0.838,0.461,1,-9.61,0,0.217,0.641,0,0.0825,0.497,104.979,4
3tjv9IhYkopfYHYqyXZ8yg,"Trójkąt","Trójkąt warszawski","Taco Hemingway",2015-05-13,326923,51,g67f3jh6yh9zz6intmi4rh3nk,2024-07-09T04:40:40Z,"","Taco Corp",0.646,0.416,9,-16.166,1,0.404,0.263,0,0.603,0.719,146.155,4
72TFWvU3wUYdUuxejTTIzt,"Work","ANTI (Deluxe)","Rihanna,Drake",2016-01-28,219320,78,g67f3jh6yh9zz6intmi4rh3nk,2024-07-11T13:09:01Z,"rap,hip-hop","Roc Nation / Rihanna",0.723,0.534,11,-6.238,1,0.0891,0.0747,0,0.0919,0.551,91.974,4
6eygbzyL6hY8jFQTARDuo9,"White Mustang","Lust For Life","Lana Del Rey",2017-07-21,164710,79,g67f3jh6yh9zz6intmi4rh3nk,2024-07-12T07:58:55Z,"","Polydor Records",0.658,0.46,6,-8.646,0,0.0444,0.456,0.00111,0.0963,0.223,114.801,4
4rPkN1FMzQyFNP9cLUGIIB,"Love Again","Future Nostalgia","Dua Lipa",2020-03-27,258004,74,g67f3jh6yh9zz6intmi4rh3nk,2024-07-15T09:55:32Z,"pop","Warner Records",0.659,0.667,11,-4.668,0,0.0339,0.00173,0.0000285,0.1,0.468,115.982,4
1vvNmPOiUuyCbgWmtc6yfm,"My Way","My Way","Calvin Harris",2016-09-16,219159,76,g67f3jh6yh9zz6intmi4rh3nk,2024-07-16T15:03:18Z,"edm","Columbia",0.818,0.913,4,-3.06,0,0.0426,0.093,0.0000369,0.161,0.536,119.986,4
5nCthAh3jt4xKuLJAifAaR,"Harleys In Hawaii","Harleys In Hawaii","Katy Perry",2019-10-16,185815,70,g67f3jh6yh9zz6intmi4rh3nk,2024-07-23T10:36:29Z,"pop","Capitol Records",0.722,0.756,10,-6.207,0,0.132,0.183,0.00000678,0.126,0.725,140.092,4
2H2ytI7ompfNmRkI2sq8Uk,"I LUV IT (feat. Playboi Carti)","I LUV IT (feat. Playboi Carti)","Camila Cabello,Playboi Carti",2024-03-27,174880,67,g67f3jh6yh9zz6intmi4rh3nk,2024-07-23T22:06:45Z,"pop,rage rap","Geffen/Interscope Records",0.618,0.793,5,-5.794,1,0.0506,0.0103,0.00463,0.235,0.198,75.524,4
1CsMKhwEmNnmvHUuO5nryA,"SKINNY","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,219733,81,g67f3jh6yh9zz6intmi4rh3nk,2024-07-24T14:54:03Z,"","Darkroom/Interscope Records",0.251,0.252,9,-14.478,1,0.0375,0.693,0.00706,0.0968,0.0395,69.988,4
1YA5bU26lxHMggrFfDR5gj,"Hot","X's","Cigarettes After Sex",2024-07-12,237480,52,g67f3jh6yh9zz6intmi4rh3nk,2024-07-25T18:57:09Z,"dream pop","Partisan Records",0.547,0.443,10,-12.204,1,0.0438,0.652,0.441,0.105,0.0931,152.212,4
6yZv0Nl6BXABbXoPVpfF5y,"SOS","Abba","ABBA",1975,202386,67,g67f3jh6yh9zz6intmi4rh3nk,2024-07-27T13:18:31Z,"","Polar Music International AB",0.415,0.713,5,-5.55,1,0.0278,0.251,0.00197,0.289,0.579,125.056,4
0TWZUmwiUqn873qs9BDgsC,"8 kobiet","Soma 0,5 mg","TACONAFIDE,Quebonafide,Taco Hemingway",2018-04-13,199093,60,g67f3jh6yh9zz6intmi4rh3nk,2024-07-30T13:55:31Z,"","Taconafide",0.709,0.602,8,-7.697,1,0.0623,0.422,0,0.121,0.322,139.987,4
6dOtVTDdiauQNBQEDOtlAB,"BIRDS OF A FEATHER","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,210373,98,g67f3jh6yh9zz6intmi4rh3nk,2024-07-30T13:57:15Z,"","Darkroom/Interscope Records",0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
3QaPy1KgI7nu9FJEQUgn6h,"WILDFLOWER","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,261466,95,g67f3jh6yh9zz6intmi4rh3nk,2024-07-30T13:57:19Z,"","Darkroom/Interscope Records",0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
32FhTAAjKZaBein150o3Px,"because i liked a boy","emails i can't send","Sabrina Carpenter",2022-07-15,196458,81,g67f3jh6yh9zz6intmi4rh3nk,2024-07-30T13:57:29Z,"","Island Records",0.386,0.592,11,-7.299,1,0.374,0.363,0,0.117,0.161,146.879,4
2U3jOPfO4wZZFaaWS4Dcj6,"stranger","GUTS (spilled)","Olivia Rodrigo",2024-03-22,192771,73,g67f3jh6yh9zz6intmi4rh3nk,2024-07-30T13:58:38Z,"","Olivia Rodrigo PS",0.442,0.599,0,-5.074,1,0.12,0.783,0,0.155,0.544,186.309,4
7JqH46zlr7XV7vMBt4slE6,"scared of my guitar","GUTS (spilled)","Olivia Rodrigo",2024-03-22,263928,70,g67f3jh6yh9zz6intmi4rh3nk,2024-07-30T13:58:42Z,"","Olivia Rodrigo PS",0.494,0.254,2,-9.963,1,0.0391,0.512,0,0.112,0.357,105.004,4
5496lks6V3fh1mZAB6IAap,"Alibi (with Pabllo Vittar & Yseult)","Alibi (with Pabllo Vittar & Yseult)","Sevdaliza,Pabllo Vittar,Yseult",2024-06-28,161655,82,g67f3jh6yh9zz6intmi4rh3nk,2024-07-30T13:59:30Z,"brazylijski pop,funk pop,tecno brega","Twisted Elegance",0.741,0.754,11,-5.412,0,0.0327,0.00526,0.00000821,0.125,0.717,126.98,4
1XBYiRV30ykHw5f4wm6qEn,"NIGHTS LIKE THIS","THE FIRST TIME","The Kid LAROI",2023-11-10,86983,87,g67f3jh6yh9zz6intmi4rh3nk,2024-07-30T13:59:51Z,"","Columbia",0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4
6RiiSy9GzSwiyDEJDiMuKe,"Something About You","Mulholland Drive","Eyedress,Dent May",2021-08-27,153312,82,g67f3jh6yh9zz6intmi4rh3nk,2024-07-30T14:00:08Z,"","Lex Records",0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417,4
6WzRpISELf3YglGAh7TXcG,"Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)","Popular (Music from the HBO Original Series)","The Weeknd,Playboi Carti,Madonna",2023-06-02,215466,83,g67f3jh6yh9zz6intmi4rh3nk,2024-07-30T14:00:23Z,"rage rap","XO / Republic Records",0.854,0.674,1,-6.23,1,0.184,0.0517,0.0000853,0.509,0.848,99.022,4
2o1pb13quMReXZqE7jWsgq,"intro (end of the world)","eternal sunshine","Ariana Grande",2024-03-08,92400,81,g67f3jh6yh9zz6intmi4rh3nk,2024-07-31T19:37:40Z,"pop","Republic Records",0.506,0.362,10,-9.48,1,0.0416,0.67,0,0.176,0.385,84.726,4
17OqI90oTFZ3J8PVu6j07V,"Voulez-Vous","Voulez-Vous","ABBA",1979,309173,72,g67f3jh6yh9zz6intmi4rh3nk,2024-08-04T11:42:16Z,"","Polar Music International AB",0.708,0.774,11,-6.931,0,0.0372,0.149,0.00109,0.169,0.903,126.636,4
3jfZ9M23l0L7RxzYMTgBTv,"Looking Out for You","Looking Out for You","Joy Again",2016-01-15,179499,79,g67f3jh6yh9zz6intmi4rh3nk,2024-08-04T23:01:50Z,"","Arista Records",0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721,4
7vAIFnO5Na6SjXow8z6rSx,"Pakiet Platinium","1-800-OŚWIECENIE","Taco Hemingway",2023-09-21,195542,54,g67f3jh6yh9zz6intmi4rh3nk,2024-08-07T21:06:44Z,"","2020",0.792,0.69,11,-7.032,1,0.333,0.449,0,0.113,0.701,132.026,4
4voI3idZUVyfVI5Vb2zfAg,"1-800-OŚWIECENIE","1-800-OŚWIECENIE","Taco Hemingway",2023-09-21,170839,52,g67f3jh6yh9zz6intmi4rh3nk,2024-08-10T10:20:38Z,"","2020",0.765,0.577,6,-8.904,0,0.291,0.268,0,0.266,0.868,135.04,4
3qxzozdGFaBxQ0X4HkrMr0,"The Rose Song - From High School Musical: The Musical: The Series (Season 2)","The Rose Song [From High School Musical: The Musical: The Series (Season 2)]","Olivia Rodrigo,Disney",2021-06-18,174380,58,g67f3jh6yh9zz6intmi4rh3nk,2024-08-10T21:37:35Z,"","Walt Disney Records",0.437,0.372,5,-9,1,0.0373,0.784,0,0.107,0.439,141.786,4
0M3HkE321xpCbCYqVKzr1q,"It Will Rain","It Will Rain","Bruno Mars",2011-09-28,257720,82,g67f3jh6yh9zz6intmi4rh3nk,2024-08-12T16:59:36Z,"","Elektra (NEK)",0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,4
7JEzAlwHhCD2M1cYE6BeqJ,"Loving Machine","Who Really Cares","TV Girl",2016-02-25,227000,76,g67f3jh6yh9zz6intmi4rh3nk,2024-08-13T22:04:37Z,"","TV Girl",0.58,0.69,0,-9.52,1,0.0267,0.568,0.0221,0.226,0.922,89.981,4
09DFJg2KCnbBXkYItMubU5,"teen romance","teen romance","Lil Peep,Lederrick",2024-06-19,170133,69,g67f3jh6yh9zz6intmi4rh3nk,2024-08-14T13:04:18Z,"emo rap,cloud rap","Death Note Music, LLC",0.717,0.425,8,-5.087,1,0.0316,0.0107,0.00123,0.0992,0.0646,116.002,4
0fv2KH6hac06J86hBUTcSf,"NEW MAGIC WAND","IGOR","Tyler, The Creator",2019-05-17,195320,80,g67f3jh6yh9zz6intmi4rh3nk,2024-08-15T23:35:12Z,"","Columbia",0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,4
3GCdLUSnKSMJhs4Tj6CV3s,"All The Stars (with SZA)","Black Panther The Album Music From And Inspired By","Kendrick Lamar,SZA",2018-02-09,232186,95,g67f3jh6yh9zz6intmi4rh3nk,2024-08-17T21:16:52Z,"hip-hop,west coast rap,r&b","Black Panther (TDE/DMG) PS",0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
44AyOl4qVkzS48vBsbNXaC,"Can't Help Falling in Love","Blue Hawaii","Elvis Presley",1961-10-20,182360,80,g67f3jh6yh9zz6intmi4rh3nk,2024-08-18T11:30:07Z,"rockabilly,rock and roll","RCA/Legacy",0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,3
0LiUhXOYKt5HIBUndehbGe,"8 kobiet - Remix","0,25 mg","TACONAFIDE,Quebonafide,Taco Hemingway,Bedoes 2115",2018-04-23,270813,61,g67f3jh6yh9zz6intmi4rh3nk,2024-08-18T13:58:44Z,"","Szcześniak / Grabowski",0.725,0.571,8,-7.642,1,0.128,0.478,0,0.112,0.267,140.047,4
17phhZDn6oGtzMe56NuWvj,"Lose Control","I've Tried Everything But Therapy (Part 1)","Teddy Swims",2023-09-15,210688,90,g67f3jh6yh9zz6intmi4rh3nk,2024-08-18T17:11:18Z,"","Warner Records",0.561,0.604,9,-4.409,1,0.0337,0.199,0.000019,0.104,0.242,159.92,3
2L5ZLwbqYIBKq5ZdqUxgZg,"Roi - Instrumental","Roi","Mckyyy",2024-04-15,83333,68,g67f3jh6yh9zz6intmi4rh3nk,2024-08-19T21:12:16Z,"","Mckyyy",0.391,0.33,4,-16.636,1,0.0526,0.4,0.941,0.101,0.221,215.962,4
2S2od3hT7ceytw7d1pTRuE,"Again (feat. XXXTENTACION)","Again (feat. XXXTENTACION)","Noah Cyrus,XXXTENTACION",2017-09-22,193961,80,g67f3jh6yh9zz6intmi4rh3nk,2024-08-19T21:14:36Z,"emo rap","Records Label, LLC",0.664,0.738,9,-4.095,0,0.0338,0.188,0.0000575,0.135,0.203,119.973,4
48hCWygoUBtX88z1l78I3x,"CZŁOWIEK Z DZIURĄ ZAMIAST KRTANI","POCZTÓWKA Z WWA, LATO '19","Taco Hemingway",2019-07-24,248400,57,g67f3jh6yh9zz6intmi4rh3nk,2024-08-23T17:09:23Z,"","Taco Corp",0.766,0.568,10,-7.476,0,0.257,0.548,0,0.375,0.697,123.97,4
2hrycoFU1mZw6YPvMcn8yC,"KEHLANI","KEHLANI","Jordan Adetunji",2024-06-24,122360,77,g67f3jh6yh9zz6intmi4rh3nk,2024-08-24T20:14:06Z,"","300 Entertainment",0.645,0.634,10,-3.769,0,0.0341,0.158,0.00000378,0.0908,0.352,160.017,4
5hUYsaOyMY32yjRXeuQwGj,"Mirror","Tha Carter IV (Complete Edition)","Lil Wayne,Bruno Mars",2011-08-29,228093,76,g67f3jh6yh9zz6intmi4rh3nk,2024-08-27T09:33:32Z,"rap,hip-hop","CM/Republic",0.328,0.622,5,-7.291,0,0.0866,0.858,0,0.104,0.401,74.267,4
2qPUnoasNe4Ep43emVXEig,"Billionaire (feat. Bruno Mars)","Lazarus","Travie McCoy,Bruno Mars",2010-06-07,211160,74,g67f3jh6yh9zz6intmi4rh3nk,2024-08-27T09:56:30Z,"","Decaydance/Fueled By Ramen",0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,4
55h7vJchibLdUkxdlX3fK7,"Treasure","Unorthodox Jukebox","Bruno Mars",2012-12-07,178560,79,g67f3jh6yh9zz6intmi4rh3nk,2024-08-27T09:56:41Z,"","Atlantic Records",0.874,0.692,5,-5.28,0,0.0431,0.0412,0.0000724,0.324,0.937,116.017,4
0JXXNGljqupsJaZsgSbMZV,"Sure Thing","All I Want Is You","Miguel",2010-11-26,195373,86,g67f3jh6yh9zz6intmi4rh3nk,2024-08-28T19:31:20Z,"r&b","Jive",0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4
2CXvbwZNckyqjtvhi01aQV,"Polskie Tango","Jarmark","Taco Hemingway,Lanek",2020-08-28,183253,55,g67f3jh6yh9zz6intmi4rh3nk,2024-08-30T15:32:44Z,"","2020",0.743,0.843,9,-5.131,1,0.112,0.0991,0,0.226,0.459,98.006,4
2plbrEY59IikOBgBGLjaoe,"Die With A Smile","Die With A Smile","Lady Gaga,Bruno Mars",2024-08-16,251667,100,g67f3jh6yh9zz6intmi4rh3nk,2024-09-01T16:18:21Z,"art pop,pop","Interscope",0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
6LUGvXEAK8WxIBYK43uoTb,"Back to the Old House - 2011 Remaster","Louder Than Bombs","The Smiths",1987,186626,79,g67f3jh6yh9zz6intmi4rh3nk,2024-09-02T13:26:05Z,"nowa fala,madchester,jangle pop","WM UK",0.626,0.488,2,-7.805,1,0.0253,0.0102,0.000188,0.141,0.404,104.13,3
5h68SoVFGleijCtjEja3xG,"365","BRAT","Charli xcx",2024-06-07,203618,78,g67f3jh6yh9zz6intmi4rh3nk,2024-09-03T23:16:36Z,"hyperpop,art pop","Atlantic Records",0.761,0.856,1,-5.121,1,0.109,0.154,0.503,0.16,0.729,127.111,4
2V852FRIFO7mFgfiyDMum1,"Symphonia IX","Wild Heart","Current Joys",2013-01-02,181360,30,g67f3jh6yh9zz6intmi4rh3nk,2024-09-04T21:15:47Z,"","Current Joys",0.593,0.38,0,-12.682,1,0.0247,0.913,0.573,0.289,0.149,99.323,4
0WQiDwKJclirSYG9v5tayI,"There Is a Light That Never Goes Out - 2011 Remaster","The Queen Is Dead","The Smiths",1986-06-16,244586,81,g67f3jh6yh9zz6intmi4rh3nk,2024-09-06T13:31:15Z,"nowa fala,madchester,jangle pop","WM UK",0.523,0.769,4,-5.855,1,0.0269,0.04,0,0.136,0.876,136.162,4
03yOjwHoOPDlTUg0NRxN6t,"Cemetry Gates - 2011 Remaster","The Queen Is Dead","The Smiths",1986-06-16,161040,62,g67f3jh6yh9zz6intmi4rh3nk,2024-09-06T18:48:13Z,"nowa fala,madchester,jangle pop","WM UK",0.55,0.796,7,-7.007,1,0.0306,0.151,0,0.222,0.622,105.354,4
1xaTREM89RbIxkcjlpf4Uw,"Heaven Knows I'm Miserable Now - 2011 Remaster","Hatful of Hollow","The Smiths",1984,215760,79,g67f3jh6yh9zz6intmi4rh3nk,2024-09-06T18:52:58Z,"nowa fala,madchester,jangle pop","WM UK",0.609,0.759,6,-4.862,1,0.0276,0.028,0,0.183,0.774,114.045,4
4OLVK3kktkdLPp8dDgoCtb,"Angel By The Wings","Angel By The Wings","Sia",2016-12-02,319200,66,g67f3jh6yh9zz6intmi4rh3nk,2024-09-06T19:34:47Z,"","Monkey Puzzle Records Inc.",0.234,0.529,4,-4.812,1,0.0444,0.294,0.0000522,0.0997,0.161,207.821,4
3U4isOIWM3VvDubwSI3y7a,"All of Me","Love In The Future (Expanded Edition)","John Legend",2013-08-30,269560,86,g67f3jh6yh9zz6intmi4rh3nk,2024-09-06T21:46:04Z,"soft pop,neo soul","G.O.O.D. Music/Columbia",0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,4
3sNVsP50132BTNlImLx70i,"Bound 2","Yeezus","Kanye West",2013-06-18,229146,82,g67f3jh6yh9zz6intmi4rh3nk,2024-09-08T09:29:54Z,"rap","Rock The World/IDJ/Kanye/LP6",0.367,0.665,1,-2.821,1,0.0465,0.145,0,0.113,0.31,148.913,4
77vLpSAMNzeYL4EBeZxWqI,"Małomiasteczkowy","Małomiasteczkowy","Dawid Podsiadło",2018-10-19,203253,58,g67f3jh6yh9zz6intmi4rh3nk,2024-09-08T10:22:29Z,"","Sony Music Entertainment",0.573,0.833,6,-8.18,0,0.0469,0.0131,0.000126,0.791,0.451,167.977,4
5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg,Wiz Khalifa,Bruno Mars",2011-10-11,207333,75,g67f3jh6yh9zz6intmi4rh3nk,2024-09-10T14:29:35Z,"g-funk,west coast rap,gangster rap,hip-hop,rap","Rostrum/Atlantic",0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,4
6fPan2saHdFaIHuTSatORv,"L’AMOUR DE MA VIE","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,333986,83,g67f3jh6yh9zz6intmi4rh3nk,2024-09-10T20:46:57Z,"","Darkroom/Interscope Records",0.467,0.392,9,-9.355,1,0.0908,0.2,0.0174,0.106,0.313,145.104,4
5J4ZkQpzMUFojo1CtAZYpn,"Love Me Harder","My Everything (Deluxe)","Ariana Grande,The Weeknd",2014-08-22,236133,81,g67f3jh6yh9zz6intmi4rh3nk,2024-09-10T21:43:45Z,"pop","Universal Records",0.486,0.712,1,-4.388,0,0.0328,0.00936,0,0.0764,0.244,99.128,4
035MzEbx4z2DxuRDymHXbv,"Rodeo (Remix)","Rodeo (Remix)","Lah Pat,Flo Milli",2023-02-24,245959,77,g67f3jh6yh9zz6intmi4rh3nk,2024-09-10T22:20:55Z,"","300 Entertainment",0.752,0.56,11,-5.375,1,0.122,0.295,0,0.114,0.848,120.015,4
3XOmSRuEEq7rK4XNzWQdyT,"4 Morant (Better Luck Next Time)","Brokendate","Com Truise",2023-03-31,171000,72,g67f3jh6yh9zz6intmi4rh3nk,2024-09-11T15:47:50Z,"synthwave,chillwave,vaporwave","Ghostly International",0.462,0.771,1,-2.931,0,0.342,0.0537,0.113,0.401,0.482,170.392,4
213x4gsFDm04hSqIUkg88w,"On Top Of The World","Night Visions","Imagine Dragons",2012-09-04,192280,76,g67f3jh6yh9zz6intmi4rh3nk,2024-09-11T19:11:32Z,"","Kid Ina Korner / Interscope",0.63,0.924,0,-5.589,1,0.145,0.0841,0.00000356,0.084,0.763,100.045,4
1lgN0A2Vki2FTON5PYq42m,"Warriors","Smoke + Mirrors (Deluxe)","Imagine Dragons",2015-10-16,170066,65,g67f3jh6yh9zz6intmi4rh3nk,2024-09-11T19:12:03Z,"","Kid Ina Korner / Interscope",0.372,0.851,4,-6.238,0,0.0661,0.0964,0.00288,0.238,0.307,78.094,4
4glBRF3uJCf3bTG4hhIhpn,"Chłopaki nie płaczą","Kwiat polskiej młodzieży","Bedoes 2115,Kubi Producent,Taco Hemingway",2018-11-30,211800,3,g67f3jh6yh9zz6intmi4rh3nk,2024-09-12T17:19:59Z,"","SBM Label",0.68,0.519,9,-11.125,0,0.113,0.285,0.00000142,0.0973,0.238,95.004,4
0ToG55iJZCOzZkcpWbXxpW,"Vampire Empire","Vampire Empire","Big Thief",2023-07-19,192127,75,g67f3jh6yh9zz6intmi4rh3nk,2024-09-12T20:53:51Z,"","4AD",0.636,0.572,9,-7.797,1,0.0913,0.287,0,0.0878,0.66,131.272,4
4HMUrFl8y6rQCzEbaGEkcj,"Somebody Save Me","The Death of Slim Shady (Coup De Grâce)","Eminem,Jelly Roll",2024-07-12,230199,74,g67f3jh6yh9zz6intmi4rh3nk,2024-09-14T21:34:19Z,"rap,hip-hop,country rap,country","Shady/Aftermath/Interscope Records",0.577,0.657,0,-6.486,1,0.129,0.697,0.0000032,0.116,0.437,180.727,3
0UYnhUfnUj5adChuAXvLUB,"Sailor Song","Sailor Song","Gigi Perez",2024-07-26,211978,31,g67f3jh6yh9zz6intmi4rh3nk,2024-09-17T05:55:01Z,"","Gigi Perez",0.492,0.416,11,-10.439,1,0.0254,0.686,0.0000861,0.203,0.297,94.926,4
0bhwnn2xqnBUcMZDcXNuII,"Hey Lover","Hey Lover / Stand by Me","The Daughters Of Eve",1966-02-05,144000,72,g67f3jh6yh9zz6intmi4rh3nk,2024-09-17T23:31:40Z,"","USA Records a division of 43 North Broadway, LLC.",0.48,0.482,7,-11.451,0,0.0364,0.257,0.000239,0.345,0.685,128.152,4
6HJxxqHWMdidwTVZmZWeHU,"New Flesh","Wild Heart","Current Joys",2013-01-02,167986,29,g67f3jh6yh9zz6intmi4rh3nk,2024-09-17T23:31:52Z,"","Current Joys",0.62,0.594,9,-16.066,1,0.0383,0.887,0.5,0.0917,0.698,165.861,4
0fnUKzO7t6EsqJkACD4zfU,"Wszystko Jedno","Trójkąt warszawski","Taco Hemingway",2015-05-13,310152,57,g67f3jh6yh9zz6intmi4rh3nk,2024-09-18T15:54:41Z,"","Taco Corp",0.449,0.381,6,-14.151,0,0.447,0.235,0,0.117,0.393,77.641,4
,"undefined","undefined","undefined",,,,g67f3jh6yh9zz6intmi4rh3nk,2024-09-18T20:33:54Z,"","undefined",,,,,,,,,,,,
7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]","Ty Dolla $ign,The Weeknd,Wiz Khalifa,Mustard",2014-06-10,242983,80,g67f3jh6yh9zz6intmi4rh3nk,2024-09-18T20:37:08Z,"rap","Atlantic Records",0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,4
6BrMEbPSSj55nQhkgf6DnE,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster","Hatful of Hollow","The Smiths",1984,112706,76,g67f3jh6yh9zz6intmi4rh3nk,2024-09-18T21:14:14Z,"nowa fala,madchester,jangle pop","WM UK",0.241,0.468,2,-9.579,1,0.0272,0.534,0,0.161,0.451,91.581,3
5rb9QrpfcKFHM1EUbSIurX,"Yeah! (feat. Lil Jon & Ludacris)","Confessions (Expanded Edition)","USHER,Lil Jon,Ludacris",2004-03-23,250373,85,g67f3jh6yh9zz6intmi4rh3nk,2024-09-18T21:53:50Z,"r&b,crunk,southern hip-hop","LaFace Records",0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,4
3PyuAlvHJbv1qFl9LzStFl,"AK47","AK47","Young Multi,marceli",2024-09-17,216296,57,g67f3jh6yh9zz6intmi4rh3nk,2024-09-19T16:10:42Z,"","Young Family Label",0.593,0.944,6,-1.978,0,0.0967,0.0174,0,0.597,0.483,161.865,4
2G1tXoGBaEMJ7FKGnkf6ud,"Wake Up in the Sky","Evil Genius","Gucci Mane,Bruno Mars,Kodak Black",2018-12-07,203161,74,g67f3jh6yh9zz6intmi4rh3nk,2024-09-19T16:25:39Z,"southern hip-hop,rap,trap","Guwop Enterprises/Atlantic",0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.367,0.367,143.01,4
2A63exoiATZZKbygJdDjQt,"Mięso","Trójkąt warszawski","Taco Hemingway,Bebun",2015-05-13,257672,50,g67f3jh6yh9zz6intmi4rh3nk,2024-09-20T11:27:52Z,"","Taco Corp",0.794,0.438,6,-13.475,1,0.379,0.74,0,0.0835,0.569,145.792,4
7a86XRg84qjasly9f6bPSD,"We Are Young (feat. Janelle Monáe)","Some Nights","fun.,Janelle Monáe",2012-02-21,250626,75,g67f3jh6yh9zz6intmi4rh3nk,2024-09-24T11:41:56Z,"alternatywne r&b","Fueled By Ramen",0.378,0.638,10,-5.576,1,0.075,0.02,0.0000766,0.0849,0.735,184.086,4
32ShlHZGBYLoybP9pdb87z,"Constellations","Constellations","Jade LeMac",2021-08-11,200321,73,g67f3jh6yh9zz6intmi4rh3nk,2024-09-25T17:28:27Z,"","Arista Records",0.564,0.657,1,-6.674,1,0.0391,0.238,0,0.0578,0.178,149.799,4
62ZeAQ8DHdCXJqPQVOTsKu,"Sweet Oblivion","Sweet Oblivion","David Kushner",2024-07-19,135198,50,g67f3jh6yh9zz6intmi4rh3nk,2024-09-28T20:04:18Z,"","Miserable Music Group, LLC",0.405,0.606,7,-8.281,0,0.049,0.139,0.0000569,0.14,0.31,81.03,4
